Datetime,tradingsymbol,close,MA_5,MA_15,signal,return,strategy_return,cumulative_return,ma_fast,ma_slow,position,returns,strategy_returns,drawdown
2025-12-30 11:00:00,ADANIENSOL,1005.9,1005.84,1004.8933333333332,1,0.0001491424310215,0.0001491424310215,0.9997018485390577,1005.8399999999999,1004.8933333333333,1.0,0.0001491424310215983,0.0001491424310215983,-0.0005961251862891537
2025-12-30 11:05:00,ADANIENSOL,1005.75,1005.69,1005.3133333333332,1,-0.0001491201908738,-0.0001491201908738,0.9995527728085867,1005.6899999999999,1005.3133333333333,1.0,-0.00014912019087387485,-0.00014912019087387485,-0.0007451564828614421
2025-12-30 11:10:00,ADANIENSOL,1006.0,1005.83,1005.63,1,0.0002485707183694,0.0002485707183694,0.9998012323593719,1005.8299999999999,1005.6299999999999,1.0,0.00024857071836947853,0.00024857071836947853,-0.0004967709885742577
2025-12-30 11:15:00,ADANIENSOL,1005.5,1005.78,1005.9066666666666,-1,-0.0004970178926441,-0.0004970178926441,0.9993043132578017,1005.78,1005.9066666666666,1.0,-0.0004970178926441138,-0.0004970178926441138,-0.0009935419771485154
2025-12-30 11:20:00,ADANIENSOL,1005.35,1005.7,1006.0066666666668,-1,-0.0001491795126802,0.0001491795126802,0.9994533889882727,1005.7,1006.0066666666667,-1.0,-0.00014917951268023089,0.00014917951268023089,-0.000844510680576227
2025-12-30 11:25:00,ADANIENSOL,1004.3,1005.38,1005.97,-1,-0.0010444123936937,0.0010444123936937,1.0004972304946513,1005.3799999999999,1005.9699999999999,-1.0,-0.0010444123936937943,0.0010444123936937943,0.0
2025-12-30 11:30:00,ADANIENSOL,1003.05,1004.84,1005.6633333333334,-1,-0.0012446480135417,0.0012446480135417,1.0017424973851405,1004.8399999999999,1005.6633333333334,-1.0,-0.0012446480135417382,0.0012446480135417382,0.0
2025-12-30 11:35:00,ADANIENSOL,1003.5,1004.34,1005.33,-1,0.0004486316733962,-0.0004486316733962,1.0012930839722265,1004.3399999999999,1005.33,-1.0,0.0004486316733962603,-0.0004486316733962603,-0.0004486316733962603
2025-12-30 11:40:00,ADANIENSOL,1004.5,1004.14,1005.2166666666668,-1,0.0009965122072745,-0.0009965122072745,1.0002952831909886,1004.14,1005.2166666666667,-1.0,0.0009965122072745913,-0.0009965122072745913,-0.0014446968137317162
2025-12-30 11:45:00,ADANIENSOL,1003.5,1003.77,1005.1066666666668,-1,-0.0009955201592832,0.0009955201592832,1.0012910973106413,1003.7700000000001,1005.1066666666667,-1.0,-0.0009955201592832807,0.0009955201592832807,-0.00045061487925046606
2025-12-30 11:50:00,ADANIENSOL,1003.65,1003.64,1004.9533333333331,-1,0.0001494768310912,-0.0001494768310912,1.0011414274904153,1003.64,1004.9533333333333,-1.0,0.0001494768310912331,-0.0001494768310912331,-0.0006000243538575312
2025-12-30 11:55:00,ADANIENSOL,1003.75,1003.78,1004.77,-1,9.963632740506156e-05,-9.963632740506156e-05,1.0010416774353672,1003.78,1004.77,-1.0,9.963632740506156e-05,-9.963632740506156e-05,-0.0006996008970395762
2025-12-30 12:00:00,ADANIENSOL,1003.85,1003.85,1004.6733333333334,-1,9.962640099625553e-05,-9.962640099625553e-05,1.000941947255797,1003.85,1004.6733333333334,-1.0,9.962640099625553e-05,-9.962640099625553e-05,-0.0007991575993163691
2025-12-30 12:05:00,ADANIENSOL,1003.75,1003.7,1004.54,-1,-9.961647656520078e-05,9.961647656520078e-05,1.001041657565829,1003.7,1004.5400000000001,-1.0,-9.961647656520078e-05,9.961647656520078e-05,-0.0006996207320154602
2025-12-30 12:10:00,ADANIENSOL,1002.1,1003.42,1004.2966666666669,-1,-0.0016438356164383,0.0016438356164383,1.002687205496074,1003.4200000000001,1004.2966666666667,-1.0,-0.0016438356164383272,0.0016438356164383272,0.0
2025-12-30 12:15:00,ADANIENSOL,1003.1,1003.31,1004.11,-1,0.0009979044007584,-0.0009979044007584,1.0016866195211254,1003.3100000000001,1004.11,-1.0,0.0009979044007584204,-0.0009979044007584204,-0.0009979044007584204
2025-12-30 12:20:00,ADANIENSOL,1003.2,1003.2,1003.94,-1,9.969095803019634e-05,-9.969095803019634e-05,1.0015867604223794,1003.2,1003.94,-1.0,9.969095803019634e-05,-9.969095803019634e-05,-0.0010974958767427934
2025-12-30 12:25:00,ADANIENSOL,1002.1,1002.85,1003.68,-1,-0.0010964912280702,0.0010964912280702,1.0026849915193339,1002.85,1003.6800000000001,-1.0,-0.0010964912280702066,0.0010964912280702066,-2.208043274110061e-06
2025-12-30 12:30:00,ADANIENSOL,1002.5,1002.6,1003.48,-1,0.0003991617603034,-0.0003991617603034,1.0022847580130891,1002.6,1003.48,-1.0,0.00039916176030341255,-0.00039916176030341255,-0.00040136892221120934
2025-12-30 12:35:00,ADANIENSOL,1003.35,1002.85,1003.3466666666668,-1,0.0008478802992519,-0.0008478802992519,1.0014349405125293,1002.85,1003.3466666666667,-1.0,0.0008478802992519796,-0.0008478802992519796,-0.0012489089086612504
2025-12-30 12:40:00,ADANIENSOL,1004.05,1003.04,1003.33,-1,0.0006976628295209,-0.0006976628295209,1.0007362765783503,1003.04,1003.33,-1.0,0.0006976628295209952,-0.0006976628295209952,-0.0019457004208590645
2025-12-30 12:45:00,ADANIENSOL,1004.05,1003.21,1003.3966666666666,-1,0.0,-0.0,1.0007362765783503,1003.21,1003.3966666666666,-1.0,0.0,-0.0,-0.0019457004208590645
2025-12-30 12:50:00,ADANIENSOL,1006.6,1004.11,1003.6033333333332,1,0.0025397141576615,-0.0025397141576615,0.9981946924886388,1004.1099999999999,1003.6033333333332,-1.0,0.002539714157661521,-0.002539714157661521,-0.004480473055615164
2025-12-30 12:55:00,ADANIENSOL,1005.7,1004.75,1003.6833333333332,1,-0.0008940989469501,-0.0008940989469501,0.9973022076652335,1004.75,1003.6833333333333,1.0,-0.0008940989469501393,-0.0008940989469501393,-0.005370566016324463
2025-12-30 13:00:00,ADANIENSOL,1006.9,1005.46,1003.91,1,0.0011931987670279,0.0011931987670279,0.9984921874297739,1005.46,1003.91,1.0,0.0011931987670279476,0.0011931987670279476,-0.004183775402045509
2025-12-30 13:05:00,ADANIENSOL,1007.9,1006.23,1004.1933333333332,1,0.0009931472837421,0.0009931472837421,0.9994838372335575,1006.2299999999999,1004.1933333333333,1.0,0.000993147283742113,0.000993147283742113,-0.003194783223479658
2025-12-30 13:10:00,ADANIENSOL,1008.85,1007.19,1004.5333333333332,1,0.0009425538247842,0.0009425538247842,1.000425904547152,1007.1899999999999,1004.5333333333333,1.0,0.0009425538247842535,0.0009425538247842535,-0.0022552406538420833
2025-12-30 13:15:00,ADANIENSOL,1009.9,1007.85,1004.9366666666666,1,0.0010407890171977,0.0010407890171977,1.0014671368411248,1007.85,1004.9366666666666,1.0,0.0010407890171977296,0.0010407890171977296,-0.0012167988663480678
2025-12-30 13:20:00,ADANIENSOL,1010.65,1008.84,1005.3966666666666,1,0.0007426477869096,0.0007426477869096,1.0022108741939626,1008.8399999999999,1005.3966666666666,1.0,0.0007426477869096892,0.0007426477869096892,-0.0004750547324234855
2025-12-30 13:25:00,ADANIENSOL,1010.5,1009.56,1005.9566666666666,1,-0.0001484193340919,-0.0001484193340919,1.0020621267233951,1009.5600000000001,1005.9566666666666,1.0,-0.00014841933409193153,-0.00014841933409193153,-0.0006234035592083131
2025-12-30 13:30:00,ADANIENSOL,1010.9,1010.16,1006.4766666666668,1,0.0003958436417614,0.0003958436417614,1.0024587866449086,1010.1600000000001,1006.4766666666668,1.0,0.0003958436417614841,0.0003958436417614841,-0.0002278066877819951
2025-12-30 13:35:00,ADANIENSOL,1011.6,1010.71,1007.0366666666666,1,0.0006924522702542,0.0006924522702542,1.0031529415075573,1010.71,1007.0366666666666,1.0,0.0006924522702542735,0.0006924522702542735,0.0
2025-12-30 13:40:00,ADANIENSOL,1013.9,1011.51,1007.8233333333334,1,0.0022736259391062,0.0022736259391062,1.0054337360562597,1011.51,1007.8233333333334,1.0,0.002273625939106294,0.002273625939106294,0.0
2025-12-30 13:45:00,ADANIENSOL,1015.0,1012.38,1008.6566666666666,1,0.0010849196173192,0.0010849196173192,1.0065245508404217,1012.3799999999999,1008.6566666666666,1.0,0.0010849196173192688,0.0010849196173192688,0.0
2025-12-30 13:50:00,ADANIENSOL,1013.1,1012.9,1009.3066666666666,1,-0.0018719211822659,-0.0018719211822659,1.0046404162132327,1012.9,1009.3066666666666,1.0,-0.0018719211822659787,-0.0018719211822659787,-0.0018719211822659787
2025-12-30 13:55:00,ADANIENSOL,1016.25,1013.97,1010.12,1,0.0031092685815812,0.0031092685815812,1.0077641130951511,1013.97,1010.12,1.0,0.003109268581581226,0.003109268581581226,0.0
2025-12-30 14:00:00,ADANIENSOL,1016.75,1015.0,1010.9666666666668,1,0.0004920049200491,0.0004920049200491,1.008259937997043,1015.0,1010.9666666666667,1.0,0.0004920049200491938,0.0004920049200491938,0.0
2025-12-30 14:05:00,ADANIENSOL,1017.15,1015.65,1011.67,1,0.0003934103761986,0.0003934103761986,1.0086565979185564,1015.65,1011.6700000000001,1.0,0.00039341037619866626,0.00039341037619866626,0.0
2025-12-30 14:10:00,ADANIENSOL,1018.35,1016.32,1012.5133333333332,1,0.0011797669960182,0.0011797669960182,1.009846577683097,1016.32,1012.5133333333332,1.0,0.0011797669960182944,0.0011797669960182944,0.0
2025-12-30 14:15:00,ADANIENSOL,1018.55,1017.41,1013.29,1,0.000196396130996,0.000196396130996,1.0100449076438536,1017.4100000000001,1013.2900000000001,1.0,0.00019639613099609043,0.00019639613099609043,0.0
2025-12-30 14:20:00,ADANIENSOL,1017.75,1017.71,1013.9466666666668,1,-0.0007854302685189,-0.0007854302685189,1.0092515878008266,1017.71,1013.9466666666667,1.0,-0.0007854302685189607,-0.0007854302685189607,-0.0007854302685190717
2025-12-30 14:25:00,ADANIENSOL,1015.65,1017.49,1014.4,1,-0.0020633750921149,-0.0020633750921149,1.0071691232128808,1017.49,1014.4,1.0,-0.0020633750921149607,-0.0020633750921149607,-0.002847184723381413
2025-12-30 14:30:00,ADANIENSOL,1016.15,1017.29,1014.8166666666668,1,0.0004922955742627,0.0004922955742627,1.0076649481147726,1017.29,1014.8166666666667,1.0,0.0004922955742627799,0.0004922955742627799,-0.002356290805557104
2025-12-30 14:35:00,ADANIENSOL,1017.35,1017.09,1015.2633333333334,1,0.0011809280125965,0.0011809280125965,1.0088549278793129,1017.0899999999999,1015.2633333333334,1.0,0.001180928012596505,0.001180928012596505,-0.0011781454027787186
2025-12-30 14:40:00,ADANIENSOL,1019.05,1017.19,1015.8333333333334,1,0.0016710080110089,0.0016710080110089,1.010540732545745,1017.1899999999999,1015.8333333333334,1.0,0.0016710080110089454,0.0016710080110089454,0.0
2025-12-30 14:45:00,ADANIENSOL,1018.25,1017.29,1016.3233333333332,1,-0.0007850448947548,-0.0007850448947548,1.0097474127027182,1017.29,1016.3233333333333,1.0,-0.0007850448947548383,-0.0007850448947548383,-0.0007850448947547273
2025-12-30 14:50:00,ADANIENSOL,1017.45,1017.65,1016.7133333333334,1,-0.0007856616744413,-0.0007856616744413,1.0089540928596914,1017.65,1016.7133333333334,1.0,-0.0007856616744413847,-0.0007856616744413847,-0.0015700897895095656
2025-12-30 14:55:00,ADANIENSOL,1022.9,1019.0,1017.3133333333332,1,0.0053565285763428,0.0053565285763428,1.0143585842903124,1019.0,1017.3133333333333,1.0,0.005356528576342834,0.005356528576342834,0.0
2025-12-30 15:00:00,ADANIENSOL,1028.0,1021.13,1018.18,1,0.004985824616287,0.004985824616287,1.0194159982896092,1021.1299999999999,1018.18,1.0,0.004985824616287049,0.004985824616287049,0.0
2025-12-30 15:05:00,ADANIENSOL,1023.05,1021.93,1018.8433333333336,1,-0.0048151750972763,-0.0048151750972763,1.01450733176088,1021.93,1018.8433333333335,1.0,-0.0048151750972763585,-0.0048151750972763585,-0.0048151750972763585
2025-12-30 15:10:00,ADANIENSOL,1023.0,1022.88,1019.2933333333334,1,-4.88734665949897e-05,-4.88734665949897e-05,1.0144577492706908,1022.8799999999999,1019.2933333333334,1.0,-4.88734665949897e-05,-4.88734665949897e-05,-0.004863813229572078
2025-12-30 15:15:00,ADANIENSOL,1023.5,1024.09,1019.7433333333336,1,0.0004887585532746,0.0004887585532746,1.0149535741725826,1024.09,1019.7433333333335,1.0,0.0004887585532746819,0.0004887585532746819,-0.0043774319066148815
2025-12-30 15:20:00,ADANIENSOL,1022.3,1023.97,1020.0866666666666,1,-0.0011724474841231,-0.0011724474841231,1.013763594408042,1023.97,1020.0866666666666,1.0,-0.0011724474841231514,-0.0011724474841231514,-0.005544747081712265
2025-12-30 15:25:00,ADANIENSOL,1021.0,1022.57,1020.2633333333334,1,-0.0012716423750366,-0.0012716423750366,1.0124744496631233,1022.57,1020.2633333333334,1.0,-0.0012716423750366301,-0.0012716423750366301,-0.006809338521400976
2025-12-31 09:15:00,ADANIENSOL,1022.6,1022.48,1020.5333333333332,1,0.0015670910871694,0.0015670910871694,1.0140610893491773,1022.4799999999999,1020.5333333333333,1.0,0.0015670910871694588,0.0015670910871694588,-0.0052529182879378356
2025-12-31 09:20:00,ADANIENSOL,1021.25,1022.13,1020.7666666666668,1,-0.0013201642871113,-0.0013201642871113,1.0127223621140693,1022.1299999999999,1020.7666666666667,1.0,-0.0013201642871113473,-0.0013201642871113473,-0.006566147859922267
2025-12-31 09:25:00,ADANIENSOL,1020.35,1021.5,1021.08,1,-0.0008812729498163,-0.0008812729498163,1.011829877290664,1021.5,1021.08,1.0,-0.0008812729498163252,-0.0008812729498163252,-0.007441634241245221
2025-12-31 09:30:00,ADANIENSOL,1016.65,1020.37,1021.1133333333332,-1,-0.0036262066937815,-0.0036262066937815,1.0081607730166644,1020.3700000000001,1021.1133333333333,1.0,-0.003626206693781553,-0.003626206693781553,-0.011040856031128587
2025-12-31 09:35:00,ADANIENSOL,1016.85,1019.54,1021.08,-1,0.0001967245364677,-0.0001967245364677,1.0079624430559078,1019.54,1021.08,-1.0,0.00019672453646779609,-0.00019672453646779609,-0.011235408560311355
2025-12-31 09:40:00,ADANIENSOL,1015.15,1018.05,1020.82,-1,-0.0016718296700595,0.0016718296700595,1.0096475845745143,1018.05,1020.82,-1.0,-0.0016718296700595214,0.0016718296700595214,-0.009582362579638182
2025-12-31 09:45:00,ADANIENSOL,1016.55,1017.11,1020.7066666666668,-1,0.0013791065359798,-0.0013791065359798,1.0082551729915914,1017.11,1020.7066666666667,-1.0,0.001379106535979835,-0.001379106535979835,-0.010948254016754255
2025-12-31 09:50:00,ADANIENSOL,1015.05,1016.05,1020.5466666666669,-1,-0.0014755791648222,0.0014755791648222,1.009742933317682,1016.05,1020.5466666666667,-1.0,-0.001475579164822216,0.001475579164822216,-0.009488829867450366
2025-12-31 09:55:00,ADANIENSOL,1016.3,1015.98,1020.1066666666668,-1,0.001231466430225,-0.001231466430225,1.0084994687921442,1015.9799999999999,1020.1066666666667,-1.0,0.0012314664302250922,-0.0012314664302250922,-0.010708611122231537
2025-12-31 10:00:00,ADANIENSOL,1016.0,1015.8099999999998,1019.3066666666668,-1,-0.0002951884286135,0.0002951884286135,1.0087971661655946,1015.8099999999998,1019.3066666666667,-1.0,-0.00029518842861353534,0.00029518842861353534,-0.010416583751707842
2025-12-31 10:05:00,ADANIENSOL,1019.5,1016.68,1019.07,-1,0.0034448818897638,-0.0034448818897638,1.0053219790774255,1016.68,1019.0699999999999,-1.0,0.0034448818897638844,-0.0034448818897638844,-0.013825581740752324
2025-12-31 10:10:00,ADANIENSOL,1020.85,1017.54,1018.9266666666666,-1,0.0013241785188817,-0.0013241785188817,1.0039907533081713,1017.54,1018.9266666666666,-1.0,0.00132417851888178,-0.00132417851888178,-0.015131452721282135
2025-12-31 10:15:00,ADANIENSOL,1020.75,1018.68,1018.7433333333332,-1,-9.79575843660374e-05,9.79575843660374e-05,1.0040891018170912,1018.68,1018.7433333333333,-1.0,-9.795758436603741e-05,9.795758436603741e-05,-0.015034977377472614
2025-12-31 10:20:00,ADANIENSOL,1019.45,1019.31,1018.5533333333332,1,-0.0012735733529267,0.0012735733529267,1.0053678829411297,1019.3100000000001,1018.5533333333333,-1.0,-0.0012735733529267712,0.0012735733529267712,-0.013780552171095639
2025-12-31 10:25:00,ADANIENSOL,1020.3,1020.17,1018.5066666666668,1,0.0008337829221638,0.0008337829221638,1.006206141512418,1020.1700000000001,1018.5066666666667,1.0,0.0008337829221638504,0.0008337829221638504,-0.0129582592379901
2025-12-31 10:30:00,ADANIENSOL,1019.6,1020.19,1018.3066666666668,1,-0.0006860727237086,-0.0006860727237086,1.005515810924298,1020.1899999999999,1018.3066666666667,1.0,-0.0006860727237086861,-0.0006860727237086861,-0.013635441653488845
2025-12-31 10:35:00,ADANIENSOL,1018.75,1019.77,1018.14,1,-0.000833660258925,-0.000833660258925,1.0046775523530096,1019.7700000000001,1018.14,1.0,-0.0008336602589250619,-0.0008336602589250619,-0.014457734586594606
2025-12-31 10:40:00,ADANIENSOL,1020.75,1019.77,1018.1666666666666,1,0.0019631901840491,0.0019631901840491,1.0066499254619234,1019.7700000000001,1018.1666666666666,1.0,0.001963190184049113,0.001963190184049113,-0.012522927685169605
2025-12-31 10:45:00,ADANIENSOL,1020.75,1020.03,1018.44,1,0.0,0.0,1.0066499254619234,1020.0300000000001,1018.44,1.0,0.0,0.0,-0.012522927685169605
2025-12-31 10:50:00,ADANIENSOL,1019.4,1019.85,1018.61,1,-0.0013225569434239,-0.0013225569434239,1.0053185736134065,1019.85,1018.61,1.0,-0.0013225569434239803,-0.0013225569434239803,-0.013828922343631533
2025-12-31 10:55:00,ADANIENSOL,1020.35,1020.0,1018.9566666666668,1,0.0009319207376887,0.0009319207376887,1.0062554508401405,1020.0,1018.9566666666667,1.0,0.0009319207376887739,0.0009319207376887739,-0.01290988906545476
2025-12-31 11:00:00,ADANIENSOL,1020.45,1020.34,1019.2166666666668,1,9.800558631845036e-05,9.800558631845036e-05,1.0063540694955861,1020.3399999999999,1019.2166666666667,1.0,9.800558631845036e-05,9.800558631845036e-05,-0.012813148720383527
2025-12-31 11:05:00,ADANIENSOL,1019.8,1020.15,1019.5333333333332,1,-0.0006369738840708,-0.0006369738840708,1.005713048235189,1020.15,1019.5333333333333,1.0,-0.0006369738840708017,-0.0006369738840708017,-0.013441960963346822
2025-12-31 11:10:00,ADANIENSOL,1021.8,1020.36,1019.9,1,0.0019611688566385,0.0019611688566385,1.0076854213441029,1020.36,1019.9,1.0,0.001961168856638551,0.001961168856638551,-0.01150715406192171
2025-12-31 11:15:00,ADANIENSOL,1020.7,1020.62,1020.2133333333334,1,-0.0010765316108826,-0.0010765316108826,1.0066006161342005,1020.6200000000001,1020.2133333333334,1.0,-0.001076531610882614,-0.001076531610882614,-0.012571297857705277
2025-12-31 11:20:00,ADANIENSOL,1020.4,1020.63,1020.2733333333332,1,-0.0002939159400412,-0.0002939159400412,1.0063047601678634,1020.6299999999999,1020.2733333333333,1.0,-0.000293915940041245,-0.000293915940041245,-0.012861518892919088
2025-12-31 11:25:00,ADANIENSOL,1019.45,1020.43,1020.18,1,-0.0009310074480595,-0.0009310074480595,1.0053678829411294,1020.43,1020.18,1.0,-0.0009310074480595176,-0.0009310074480595176,-0.013780552171095861
2025-12-31 11:30:00,ADANIENSOL,1019.15,1020.3,1020.0733333333334,1,-0.0002942763254696,-0.0002942763254696,1.0050720269747924,1020.3,1020.0733333333334,1.0,-0.00029427632546963345,-0.00029427632546963345,-0.014070773206309561
2025-12-31 11:35:00,ADANIENSOL,1020.05,1019.95,1020.1133333333332,-1,0.0008830888485502,0.0008830888485502,1.0059595948738036,1019.95,1020.1133333333333,1.0,0.0008830888485502619,0.0008830888485502619,-0.01320011010066835
2025-12-31 11:40:00,ADANIENSOL,1020.55,1019.92,1020.13,-1,0.0004901720503895,-0.0004901720503895,1.0054665015965751,1019.9200000000001,1020.1299999999999,-1.0,0.0004901720503895923,-0.0004901720503895923,-0.013683811826024628
2025-12-31 11:45:00,ADANIENSOL,1020.5,1019.94,1020.19,-1,-4.899318994655566e-05,4.899318994655566e-05,1.0055157626078728,1019.9399999999999,1020.1899999999999,-1.0,-4.899318994655566e-05,4.899318994655566e-05,-0.013635489049670046
2025-12-31 11:50:00,ADANIENSOL,1020.15,1020.08,1020.2833333333332,-1,-0.000342969132778,0.000342969132778,1.0058606234769691,1020.0799999999999,1020.2833333333333,-1.0,-0.0003429691327780926,0.0003429691327780926,-0.013297196468746275
2025-12-31 11:55:00,ADANIENSOL,1019.7,1020.19,1020.2133333333333,-1,-0.000441111601235,0.000441111601235,1.0063043202672104,1020.1899999999999,1020.2133333333333,-1.0,-0.00044111160123505577,0.00044111160123505577,-0.01286195041513738
2025-12-31 12:00:00,ADANIENSOL,1018.2,1019.82,1020.0433333333332,-1,-0.0014710208884965,0.0014710208884965,1.007784614942508,1019.82,1020.0433333333333,-1.0,-0.0014710208884965992,0.0014710208884965992,-0.011409849724368093
2025-12-31 12:05:00,ADANIENSOL,1020.0,1019.71,1020.0833333333334,-1,0.0017678255745432,-0.0017678255745432,1.0060030275265814,1019.71,1020.0833333333334,-1.0,0.001767825574543247,-0.001767825574543247,-0.013157504674766951
2025-12-31 12:10:00,ADANIENSOL,1019.8,1019.57,1020.0466666666666,-1,-0.0001960784313725,0.0001960784313725,1.006200283022175,1019.57,1020.0466666666666,-1.0,-0.00019607843137259273,0.00019607843137259273,-0.01296400614627169
2025-12-31 12:15:00,ADANIENSOL,1019.3,1019.4,1019.97,-1,-0.0004902922141596,0.0004902922141596,1.006693615186826,1019.4,1019.9699999999999,-1.0,-0.0004902922141596378,0.0004902922141596378,-0.012480070083389916
2025-12-31 12:20:00,ADANIENSOL,1018.7,1019.2,1019.8966666666666,-1,-0.0005886392622387,0.0005886392622387,1.00728619457377,1019.2,1019.8966666666666,-1.0,-0.0005886392622387326,0.0005886392622387326,-0.01189877708039766
2025-12-31 12:25:00,ADANIENSOL,1017.5,1019.06,1019.61,-1,-0.0011779719250024,0.0011779719250024,1.0084727494314205,1019.0600000000001,1019.61,-1.0,-0.0011779719250024634,0.0011779719250024634,-0.010734821580737797
2025-12-31 12:30:00,ADANIENSOL,1017.9,1018.64,1019.4233333333332,-1,0.0003931203931204,-0.0003931203931204,1.0080762982277127,1018.64,1019.4233333333333,-1.0,0.00039312039312044966,-0.00039312039312044966,-0.011123721896578398
2025-12-31 12:35:00,ADANIENSOL,1019.05,1018.49,1019.3333333333334,-1,0.0011297769918459,-0.0011297769918459,1.0069373968199498,1018.49,1019.3333333333334,-1.0,0.00112977699184591,-0.00112977699184591,-0.012240931563361923
2025-12-31 12:40:00,ADANIENSOL,1018.0,1018.23,1019.2366666666668,-1,-0.0010303714243657,0.0010303714243657,1.0079749163397582,1018.2299999999999,1019.2366666666668,-1.0,-0.0010303714243657947,0.0010303714243657947,-0.011223172845086782
2025-12-31 12:45:00,ADANIENSOL,1018.85,1018.26,1019.2166666666668,-1,0.0008349705304517,-0.0008349705304517,1.0071332869891798,1018.26,1019.2166666666667,-1.0,0.000834970530451784,-0.000834970530451784,-0.012048772356954784
2025-12-31 12:50:00,ADANIENSOL,1018.1,1018.38,1019.0866666666666,-1,-0.0007361240614418,0.0007361240614418,1.0078746620348116,1018.3800000000001,1019.0866666666666,-1.0,-0.0007361240614418563,0.0007361240614418563,-0.011321517686755711
2025-12-31 12:55:00,ADANIENSOL,1019.95,1018.79,1019.0466666666669,-1,0.0018171103035065,-0.0018171103035065,1.006043242601785,1018.79,1019.0466666666667,-1.0,0.0018171103035065084,-0.0018171103035065084,-0.013118055543822393
2025-12-31 13:00:00,ADANIENSOL,1019.4,1018.86,1018.9733333333334,-1,-0.0005392421197117,0.0005392421197117,1.006585743492447,1018.86,1018.9733333333334,-1.0,-0.0005392421197117914,0.0005392421197117914,-0.012585887232188786
